EMPLOYEE1,EMPLOYEE2,similarity
EMPLOYEES70-7402,EMPLOYEES30-10948,1.0
EMPLOYEES70-7403,EMPLOYEES30-13664,1.0
EMPLOYEES70-7404,EMPLOYEES70-7518,1.0
EMPLOYEES70-7405,EMPLOYEES30-10648,1.0
EMPLOYEES70-7406,EMPLOYEES70-2779,1.0
EMPLOYEES70-7407,EMPLOYEES30-14178,1.0
EMPLOYEES70-7408,EMPLOYEES30-13024,1.0
EMPLOYEES70-7409,EMPLOYEES70-5283,1.0
EMPLOYEES70-741,EMPLOYEES70-1129,1.0
EMPLOYEES70-7410,EMPLOYEES70-10074,1.0
EMPLOYEES70-7411,EMPLOYEES70-2483,1.0
EMPLOYEES70-7412,EMPLOYEES70-4320,1.0
EMPLOYEES70-7413,EMPLOYEES70-1110,1.0
EMPLOYEES70-7414,EMPLOYEES30-11549,1.0
EMPLOYEES70-7415,EMPLOYEES70-7160,1.0
EMPLOYEES70-7416,EMPLOYEES70-5673,1.0
EMPLOYEES70-7417,EMPLOYEES70-8855,1.0
EMPLOYEES70-7418,EMPLOYEES70-10101,1.0
EMPLOYEES70-7419,EMPLOYEES70-3335,1.0
EMPLOYEES70-742,EMPLOYEES30-12000,1.0
EMPLOYEES70-7420,EMPLOYEES70-3462,1.0
EMPLOYEES70-7421,EMPLOYEES70-6403,1.0
EMPLOYEES70-7422,EMPLOYEES70-8058,1.0
EMPLOYEES70-7423,EMPLOYEES70-819,1.0
EMPLOYEES70-7424,EMPLOYEES70-7851,1.0
EMPLOYEES70-7426,EMPLOYEES30-11992,1.0
EMPLOYEES70-7427,EMPLOYEES70-8831,1.0
EMPLOYEES70-7428,EMPLOYEES30-12375,1.0
EMPLOYEES70-7429,EMPLOYEES70-8840,1.0
EMPLOYEES70-743,EMPLOYEES70-1107,1.0
EMPLOYEES70-7430,EMPLOYEES70-4263,1.0
EMPLOYEES70-7431,EMPLOYEES70-6960,1.0
EMPLOYEES70-7432,EMPLOYEES70-9014,1.0
EMPLOYEES70-7433,EMPLOYEES70-8790,1.0
EMPLOYEES70-7434,EMPLOYEES30-13917,1.0
EMPLOYEES70-7435,EMPLOYEES70-3366,1.0
EMPLOYEES70-7436,EMPLOYEES70-6485,1.0
EMPLOYEES70-7437,EMPLOYEES30-11591,1.0
EMPLOYEES70-7438,EMPLOYEES70-9250,1.0
EMPLOYEES70-7439,EMPLOYEES30-11739,1.0
EMPLOYEES70-744,EMPLOYEES70-671,1.0
EMPLOYEES70-7440,EMPLOYEES70-10186,1.0
EMPLOYEES70-7441,EMPLOYEES70-4428,1.0
EMPLOYEES70-7442,EMPLOYEES70-8071,1.0
EMPLOYEES70-7443,EMPLOYEES70-4345,1.0
EMPLOYEES70-7444,EMPLOYEES70-9768,1.0
EMPLOYEES70-7445,EMPLOYEES70-4046,1.0
EMPLOYEES70-7446,EMPLOYEES70-3152,1.0
EMPLOYEES70-7447,EMPLOYEES70-1377,1.0
EMPLOYEES70-7448,EMPLOYEES70-2846,1.0
EMPLOYEES70-7449,EMPLOYEES70-8717,1.0
EMPLOYEES70-745,EMPLOYEES70-1678,1.0
EMPLOYEES70-7450,EMPLOYEES70-2586,1.0
EMPLOYEES70-7451,EMPLOYEES30-14152,1.0
EMPLOYEES70-7452,EMPLOYEES70-828,1.0
EMPLOYEES70-7453,EMPLOYEES70-2415,1.0
EMPLOYEES70-7454,EMPLOYEES70-4132,1.0
EMPLOYEES70-7455,EMPLOYEES70-3884,1.0
EMPLOYEES70-7456,EMPLOYEES30-12251,1.0
EMPLOYEES70-7457,EMPLOYEES70-2818,1.0
EMPLOYEES70-7458,EMPLOYEES70-6477,1.0
EMPLOYEES70-7459,EMPLOYEES70-2061,1.0
EMPLOYEES70-746,EMPLOYEES70-118,1.0
EMPLOYEES70-7460,EMPLOYEES70-3067,1.0
EMPLOYEES70-7461,EMPLOYEES30-14305,1.0
EMPLOYEES70-7462,EMPLOYEES70-5636,1.0
EMPLOYEES70-7463,EMPLOYEES30-10502,1.0
EMPLOYEES70-7464,EMPLOYEES70-2475,1.0
EMPLOYEES70-7465,EMPLOYEES70-7102,1.0
EMPLOYEES70-7466,EMPLOYEES70-3153,1.0
EMPLOYEES70-7467,EMPLOYEES30-11582,1.0
EMPLOYEES70-7468,EMPLOYEES30-11715,1.0
EMPLOYEES70-7469,EMPLOYEES70-4336,1.0
EMPLOYEES70-747,EMPLOYEES30-14583,1.0
EMPLOYEES70-7470,EMPLOYEES70-4241,1.0
EMPLOYEES70-7471,EMPLOYEES70-4306,1.0
EMPLOYEES70-7472,EMPLOYEES70-925,1.0
EMPLOYEES70-7473,EMPLOYEES70-2726,1.0
EMPLOYEES70-7474,EMPLOYEES30-13902,1.0
EMPLOYEES70-7475,EMPLOYEES70-8801,1.0
EMPLOYEES70-7476,EMPLOYEES70-5222,1.0
EMPLOYEES70-7477,EMPLOYEES30-11233,1.0
EMPLOYEES70-7478,EMPLOYEES70-5445,1.0
EMPLOYEES70-7479,EMPLOYEES30-11710,1.0
EMPLOYEES70-748,EMPLOYEES70-50,1.0
EMPLOYEES70-7480,EMPLOYEES70-3502,1.0
EMPLOYEES70-7481,EMPLOYEES30-13232,1.0
EMPLOYEES70-7482,EMPLOYEES30-12743,1.0
EMPLOYEES70-7483,EMPLOYEES70-6795,1.0
EMPLOYEES70-7484,EMPLOYEES30-11290,1.0
EMPLOYEES70-7485,EMPLOYEES70-4472,1.0
EMPLOYEES70-7486,EMPLOYEES70-3448,1.0
EMPLOYEES70-7487,EMPLOYEES70-5698,1.0
EMPLOYEES70-7488,EMPLOYEES70-2036,1.0
EMPLOYEES70-7489,EMPLOYEES70-3488,1.0
EMPLOYEES70-749,EMPLOYEES30-12049,1.0
EMPLOYEES70-7490,EMPLOYEES30-14200,1.0
EMPLOYEES70-7491,EMPLOYEES70-9337,1.0
EMPLOYEES70-7492,EMPLOYEES70-5039,1.0
EMPLOYEES70-7493,EMPLOYEES70-6420,1.0
EMPLOYEES70-7494,EMPLOYEES70-4726,1.0
EMPLOYEES70-7495,EMPLOYEES70-6837,1.0
EMPLOYEES70-7496,EMPLOYEES70-2926,1.0
EMPLOYEES70-7497,EMPLOYEES70-6546,1.0
EMPLOYEES70-7498,EMPLOYEES70-7012,1.0
EMPLOYEES70-7499,EMPLOYEES70-3082,1.0
EMPLOYEES70-75,EMPLOYEES70-1136,1.0
EMPLOYEES70-750,EMPLOYEES70-1047,1.0
EMPLOYEES70-7500,EMPLOYEES70-9996,1.0
EMPLOYEES70-7501,EMPLOYEES30-13572,1.0
EMPLOYEES70-7502,EMPLOYEES70-2252,1.0
EMPLOYEES70-7503,EMPLOYEES70-6734,1.0
EMPLOYEES70-7504,EMPLOYEES30-13933,1.0
EMPLOYEES70-7505,EMPLOYEES70-7024,1.0
EMPLOYEES70-7506,EMPLOYEES30-11369,1.0
EMPLOYEES70-7507,EMPLOYEES70-2965,1.0
EMPLOYEES70-7508,EMPLOYEES70-2936,1.0
EMPLOYEES70-7509,EMPLOYEES70-3600,1.0
EMPLOYEES70-751,EMPLOYEES70-1800,1.0
EMPLOYEES70-7510,EMPLOYEES70-1393,1.0
EMPLOYEES70-7511,EMPLOYEES70-10241,1.0
EMPLOYEES70-7512,EMPLOYEES70-7371,1.0
EMPLOYEES70-7513,EMPLOYEES70-2086,1.0
EMPLOYEES70-7514,EMPLOYEES30-11860,1.0
EMPLOYEES70-7515,EMPLOYEES70-872,1.0
EMPLOYEES70-7516,EMPLOYEES70-7094,1.0
EMPLOYEES70-7517,EMPLOYEES30-14056,1.0
EMPLOYEES70-7518,EMPLOYEES70-190,1.0
EMPLOYEES70-7519,EMPLOYEES30-14940,1.0
EMPLOYEES70-752,EMPLOYEES70-7182,1.0
EMPLOYEES70-7520,EMPLOYEES70-7239,1.0
EMPLOYEES70-7521,EMPLOYEES70-6635,1.0
EMPLOYEES70-7522,EMPLOYEES70-6644,1.0
EMPLOYEES70-7523,EMPLOYEES30-14000,1.0
EMPLOYEES70-7524,EMPLOYEES70-2362,1.0
EMPLOYEES70-7525,EMPLOYEES70-5846,1.0
EMPLOYEES70-7526,EMPLOYEES70-10249,1.0
EMPLOYEES70-7527,EMPLOYEES70-9314,1.0
EMPLOYEES70-7528,EMPLOYEES70-8633,1.0
EMPLOYEES70-7529,EMPLOYEES30-14317,1.0
EMPLOYEES70-753,EMPLOYEES30-14515,1.0
EMPLOYEES70-7530,EMPLOYEES30-11668,1.0
EMPLOYEES70-7531,EMPLOYEES70-10446,1.0
EMPLOYEES70-7532,EMPLOYEES70-2002,1.0
EMPLOYEES70-7533,EMPLOYEES70-2493,1.0
EMPLOYEES70-7534,EMPLOYEES70-10235,1.0
EMPLOYEES70-7535,EMPLOYEES70-10006,1.0
EMPLOYEES70-7536,EMPLOYEES70-4653,1.0
EMPLOYEES70-7537,EMPLOYEES70-8188,1.0
EMPLOYEES70-7538,EMPLOYEES70-1499,1.0
EMPLOYEES70-7539,EMPLOYEES70-10303,1.0
EMPLOYEES70-754,EMPLOYEES70-1880,1.0
EMPLOYEES70-7540,EMPLOYEES70-5999,1.0
EMPLOYEES70-7541,EMPLOYEES70-1558,1.0
EMPLOYEES70-7543,EMPLOYEES70-6661,1.0
EMPLOYEES70-7544,EMPLOYEES70-5704,1.0
EMPLOYEES70-7545,EMPLOYEES70-6332,1.0
EMPLOYEES70-7546,EMPLOYEES70-8961,1.0
EMPLOYEES70-7547,EMPLOYEES30-10596,1.0
EMPLOYEES70-7548,EMPLOYEES70-9142,1.0
EMPLOYEES70-7549,EMPLOYEES70-9732,1.0
EMPLOYEES70-755,EMPLOYEES70-4845,1.0
EMPLOYEES70-7550,EMPLOYEES30-10548,1.0
EMPLOYEES70-7551,EMPLOYEES70-4595,1.0
EMPLOYEES70-7552,EMPLOYEES70-9258,1.0
EMPLOYEES70-7553,EMPLOYEES30-14758,1.0
EMPLOYEES70-7554,EMPLOYEES30-14360,1.0
EMPLOYEES70-7555,EMPLOYEES30-12720,1.0
EMPLOYEES70-7556,EMPLOYEES30-11028,1.0
EMPLOYEES70-7557,EMPLOYEES70-2985,1.0
EMPLOYEES70-7558,EMPLOYEES70-3010,1.0
EMPLOYEES70-7559,EMPLOYEES70-5127,1.0
EMPLOYEES70-756,EMPLOYEES30-12562,1.0
EMPLOYEES70-7560,EMPLOYEES70-8051,1.0
EMPLOYEES70-7561,EMPLOYEES70-7314,1.0
EMPLOYEES70-7562,EMPLOYEES70-5759,1.0
EMPLOYEES70-7563,EMPLOYEES70-9232,1.0
EMPLOYEES70-7564,EMPLOYEES30-13462,1.0
EMPLOYEES70-7565,EMPLOYEES70-4759,1.0
EMPLOYEES70-7566,EMPLOYEES70-3472,1.0
EMPLOYEES70-7567,EMPLOYEES30-11338,1.0
EMPLOYEES70-7568,EMPLOYEES70-5816,1.0
EMPLOYEES70-7569,EMPLOYEES70-6680,1.0
EMPLOYEES70-757,EMPLOYEES70-7546,1.0
EMPLOYEES70-7570,EMPLOYEES70-9511,1.0
EMPLOYEES70-7571,EMPLOYEES70-855,1.0
EMPLOYEES70-7572,EMPLOYEES70-5748,1.0
EMPLOYEES70-7573,EMPLOYEES70-5797,1.0
EMPLOYEES70-7574,EMPLOYEES70-8134,1.0
EMPLOYEES70-7575,EMPLOYEES70-3457,1.0
EMPLOYEES70-7576,EMPLOYEES30-10990,1.0
EMPLOYEES70-7577,EMPLOYEES70-6783,1.0
EMPLOYEES70-7578,EMPLOYEES30-13092,1.0
EMPLOYEES70-7579,EMPLOYEES70-8733,1.0
EMPLOYEES70-758,EMPLOYEES30-12775,1.0
EMPLOYEES70-7580,EMPLOYEES30-14567,1.0
EMPLOYEES70-7581,EMPLOYEES70-5637,1.0
EMPLOYEES70-7582,EMPLOYEES30-11554,1.0
EMPLOYEES70-7583,EMPLOYEES70-5812,1.0
EMPLOYEES70-7584,EMPLOYEES70-9083,1.0
EMPLOYEES70-7585,EMPLOYEES70-9783,1.0
EMPLOYEES70-7586,EMPLOYEES70-1353,1.0
EMPLOYEES70-7587,EMPLOYEES70-444,1.0
EMPLOYEES70-7588,EMPLOYEES30-11494,1.0
EMPLOYEES70-7589,EMPLOYEES70-6039,1.0
EMPLOYEES70-759,EMPLOYEES70-1502,1.0
EMPLOYEES70-7590,EMPLOYEES70-9756,1.0
EMPLOYEES70-7591,EMPLOYEES70-7863,1.0
EMPLOYEES70-7592,EMPLOYEES70-9846,1.0
EMPLOYEES70-7593,EMPLOYEES70-6407,1.0
EMPLOYEES70-7594,EMPLOYEES70-6948,1.0
EMPLOYEES70-7595,EMPLOYEES70-7073,1.0
EMPLOYEES70-7596,EMPLOYEES70-4709,1.0
EMPLOYEES70-7597,EMPLOYEES30-11460,1.0
EMPLOYEES70-7598,EMPLOYEES30-12917,1.0
EMPLOYEES70-7599,EMPLOYEES70-3589,1.0
EMPLOYEES70-76,EMPLOYEES70-698,1.0
EMPLOYEES70-760,EMPLOYEES30-14357,1.0
EMPLOYEES70-7600,EMPLOYEES70-10497,1.0
EMPLOYEES70-7601,EMPLOYEES70-2836,1.0
EMPLOYEES70-7602,EMPLOYEES70-3376,1.0
EMPLOYEES70-7603,EMPLOYEES70-4240,1.0
EMPLOYEES70-7604,EMPLOYEES70-8639,1.0
EMPLOYEES70-7605,EMPLOYEES70-4787,1.0
EMPLOYEES70-7606,EMPLOYEES30-11103,1.0
EMPLOYEES70-7607,EMPLOYEES30-11267,1.0
EMPLOYEES70-7608,EMPLOYEES70-2396,1.0
EMPLOYEES70-7609,EMPLOYEES70-9227,1.0
EMPLOYEES70-761,EMPLOYEES70-1124,1.0
EMPLOYEES70-7610,EMPLOYEES30-12229,1.0
EMPLOYEES70-7611,EMPLOYEES70-3810,1.0
EMPLOYEES70-7612,EMPLOYEES70-5630,1.0
EMPLOYEES70-7613,EMPLOYEES70-8165,1.0
EMPLOYEES70-7614,EMPLOYEES70-2605,1.0
EMPLOYEES70-7615,EMPLOYEES70-5397,1.0
EMPLOYEES70-7616,EMPLOYEES30-12114,1.0
EMPLOYEES70-7617,EMPLOYEES70-7382,1.0
EMPLOYEES70-7618,EMPLOYEES70-10451,1.0
EMPLOYEES70-7619,EMPLOYEES30-12733,1.0
EMPLOYEES70-762,EMPLOYEES30-14739,1.0
EMPLOYEES70-7620,EMPLOYEES70-2964,1.0
EMPLOYEES70-7621,EMPLOYEES70-7401,1.0
EMPLOYEES70-7622,EMPLOYEES30-13273,1.0
EMPLOYEES70-7623,EMPLOYEES70-5073,1.0
EMPLOYEES70-7624,EMPLOYEES70-6616,1.0
EMPLOYEES70-7625,EMPLOYEES70-5554,1.0
EMPLOYEES70-7626,EMPLOYEES70-6147,1.0
EMPLOYEES70-7627,EMPLOYEES30-10755,1.0
EMPLOYEES70-7628,EMPLOYEES30-13794,1.0
EMPLOYEES70-7629,EMPLOYEES30-11736,1.0
EMPLOYEES70-763,EMPLOYEES70-565,1.0
EMPLOYEES70-7630,EMPLOYEES70-3769,1.0
EMPLOYEES70-7631,EMPLOYEES70-8253,1.0
EMPLOYEES70-7632,EMPLOYEES30-14418,1.0
EMPLOYEES70-7633,EMPLOYEES70-9032,1.0
EMPLOYEES70-7634,EMPLOYEES70-4366,1.0
EMPLOYEES70-7635,EMPLOYEES70-10344,1.0
EMPLOYEES70-7636,EMPLOYEES70-3530,1.0
EMPLOYEES70-7637,EMPLOYEES70-7199,1.0
EMPLOYEES70-7638,EMPLOYEES70-2812,1.0
EMPLOYEES70-7639,EMPLOYEES30-11405,1.0
EMPLOYEES70-764,EMPLOYEES70-1678,1.0
EMPLOYEES70-7640,EMPLOYEES70-5471,1.0
EMPLOYEES70-7641,EMPLOYEES70-3657,1.0
EMPLOYEES70-7642,EMPLOYEES70-4043,1.0
EMPLOYEES70-7643,EMPLOYEES70-2847,1.0
EMPLOYEES70-7644,EMPLOYEES70-2981,1.0
EMPLOYEES70-7645,EMPLOYEES30-10804,1.0
EMPLOYEES70-7646,EMPLOYEES70-5883,1.0
EMPLOYEES70-7647,EMPLOYEES70-6492,1.0
EMPLOYEES70-7649,EMPLOYEES70-5358,1.0
EMPLOYEES70-765,EMPLOYEES70-5346,1.0
EMPLOYEES70-7650,EMPLOYEES30-13849,1.0
EMPLOYEES70-7651,EMPLOYEES30-13774,1.0
EMPLOYEES70-7652,EMPLOYEES70-9093,1.0
EMPLOYEES70-7653,EMPLOYEES70-2217,1.0
EMPLOYEES70-7654,EMPLOYEES30-10708,1.0
EMPLOYEES70-7655,EMPLOYEES70-5231,1.0
EMPLOYEES70-7656,EMPLOYEES70-8890,1.0
EMPLOYEES70-7657,EMPLOYEES70-4318,1.0
EMPLOYEES70-7658,EMPLOYEES70-525,1.0
EMPLOYEES70-7659,EMPLOYEES70-2308,1.0
EMPLOYEES70-766,EMPLOYEES70-1588,1.0
EMPLOYEES70-7660,EMPLOYEES70-4004,1.0
EMPLOYEES70-7661,EMPLOYEES70-6064,1.0
EMPLOYEES70-7662,EMPLOYEES70-9748,1.0
EMPLOYEES70-7663,EMPLOYEES30-13923,1.0
EMPLOYEES70-7664,EMPLOYEES70-2979,1.0
EMPLOYEES70-7665,EMPLOYEES30-11032,1.0
EMPLOYEES70-7666,EMPLOYEES30-12024,1.0
EMPLOYEES70-7667,EMPLOYEES70-7761,1.0
EMPLOYEES70-7668,EMPLOYEES30-13850,1.0
EMPLOYEES70-7669,EMPLOYEES70-8276,1.0
EMPLOYEES70-767,EMPLOYEES70-7916,1.0
EMPLOYEES70-7670,EMPLOYEES70-2488,1.0
EMPLOYEES70-7671,EMPLOYEES70-9847,1.0
EMPLOYEES70-7672,EMPLOYEES30-13379,1.0
EMPLOYEES70-7673,EMPLOYEES70-4665,1.0
EMPLOYEES70-7674,EMPLOYEES30-10761,1.0
EMPLOYEES70-7675,EMPLOYEES30-14742,1.0
EMPLOYEES70-7676,EMPLOYEES70-3339,1.0
EMPLOYEES70-7677,EMPLOYEES30-14252,1.0
EMPLOYEES70-7678,EMPLOYEES70-7564,1.0
EMPLOYEES70-7679,EMPLOYEES70-7359,1.0
EMPLOYEES70-768,EMPLOYEES70-785,1.0
EMPLOYEES70-7680,EMPLOYEES70-4222,1.0
EMPLOYEES70-7681,EMPLOYEES70-4439,1.0
EMPLOYEES70-7682,EMPLOYEES70-3760,1.0
EMPLOYEES70-7683,EMPLOYEES30-14991,1.0
EMPLOYEES70-7684,EMPLOYEES70-5979,1.0
EMPLOYEES70-7685,EMPLOYEES70-8657,1.0
EMPLOYEES70-7686,EMPLOYEES30-13777,1.0
EMPLOYEES70-7687,EMPLOYEES70-8609,1.0
EMPLOYEES70-7688,EMPLOYEES70-5195,1.0
EMPLOYEES70-7689,EMPLOYEES70-2208,1.0
EMPLOYEES70-769,EMPLOYEES70-174,1.0
EMPLOYEES70-7690,EMPLOYEES30-13906,1.0
EMPLOYEES70-7691,EMPLOYEES70-2432,1.0
EMPLOYEES70-7692,EMPLOYEES70-5733,1.0
EMPLOYEES70-7693,EMPLOYEES70-6443,1.0
EMPLOYEES70-7694,EMPLOYEES30-11289,1.0
EMPLOYEES70-7695,EMPLOYEES70-6178,1.0
EMPLOYEES70-7696,EMPLOYEES70-8135,1.0
EMPLOYEES70-7697,EMPLOYEES30-12328,1.0
EMPLOYEES70-7698,EMPLOYEES70-5993,1.0
EMPLOYEES70-7699,EMPLOYEES70-2890,1.0
EMPLOYEES70-77,EMPLOYEES30-12097,1.0
EMPLOYEES70-770,EMPLOYEES70-103,1.0
EMPLOYEES70-7700,EMPLOYEES70-6968,1.0
EMPLOYEES70-7701,EMPLOYEES70-5777,1.0
EMPLOYEES70-7702,EMPLOYEES30-13675,1.0
EMPLOYEES70-7703,EMPLOYEES30-14612,1.0
EMPLOYEES70-7704,EMPLOYEES70-3836,1.0
EMPLOYEES70-7705,EMPLOYEES30-13293,1.0
EMPLOYEES70-7706,EMPLOYEES30-14848,1.0
EMPLOYEES70-7707,EMPLOYEES70-2145,1.0
EMPLOYEES70-7708,EMPLOYEES70-8612,1.0
EMPLOYEES70-7709,EMPLOYEES70-2595,1.0
EMPLOYEES70-771,EMPLOYEES70-1366,1.0
EMPLOYEES70-7710,EMPLOYEES70-4741,1.0
EMPLOYEES70-7711,EMPLOYEES70-4284,1.0
EMPLOYEES70-7712,EMPLOYEES30-10866,1.0
EMPLOYEES70-7713,EMPLOYEES30-13328,1.0
EMPLOYEES70-7714,EMPLOYEES30-13497,1.0
EMPLOYEES70-7715,EMPLOYEES30-14168,1.0
EMPLOYEES70-7716,EMPLOYEES70-2904,1.0
EMPLOYEES70-7717,EMPLOYEES70-427,1.0
EMPLOYEES70-7718,EMPLOYEES70-8867,1.0
EMPLOYEES70-7719,EMPLOYEES30-10666,1.0
EMPLOYEES70-772,EMPLOYEES70-1726,1.0
EMPLOYEES70-7720,EMPLOYEES70-5912,1.0
EMPLOYEES70-7721,EMPLOYEES70-9517,1.0
EMPLOYEES70-7722,EMPLOYEES70-8643,1.0
EMPLOYEES70-7723,EMPLOYEES30-10863,1.0
EMPLOYEES70-7724,EMPLOYEES30-10797,1.0
EMPLOYEES70-7725,EMPLOYEES30-11345,1.0
EMPLOYEES70-7726,EMPLOYEES30-13482,1.0
EMPLOYEES70-7727,EMPLOYEES70-8199,1.0
EMPLOYEES70-7728,EMPLOYEES70-7740,1.0
EMPLOYEES70-7729,EMPLOYEES70-3101,1.0
EMPLOYEES70-773,EMPLOYEES70-136,1.0
EMPLOYEES70-7730,EMPLOYEES30-11030,1.0
EMPLOYEES70-7732,EMPLOYEES70-5339,1.0
EMPLOYEES70-7733,EMPLOYEES30-12445,1.0
EMPLOYEES70-7734,EMPLOYEES30-11963,1.0
EMPLOYEES70-7735,EMPLOYEES70-2012,1.0
EMPLOYEES70-7736,EMPLOYEES70-9673,1.0
EMPLOYEES70-7737,EMPLOYEES30-11453,1.0
EMPLOYEES70-7738,EMPLOYEES70-6323,1.0
EMPLOYEES70-7739,EMPLOYEES70-4884,1.0
EMPLOYEES70-774,EMPLOYEES30-14137,1.0
EMPLOYEES70-7740,EMPLOYEES70-7349,1.0
EMPLOYEES70-7741,EMPLOYEES70-8635,1.0
EMPLOYEES70-7742,EMPLOYEES70-4119,1.0
EMPLOYEES70-7743,EMPLOYEES30-11606,1.0
EMPLOYEES70-7744,EMPLOYEES70-5565,1.0
EMPLOYEES70-7745,EMPLOYEES70-10423,1.0
EMPLOYEES70-7746,EMPLOYEES30-14421,1.0
EMPLOYEES70-7747,EMPLOYEES70-8253,1.0
EMPLOYEES70-7748,EMPLOYEES70-5954,1.0
EMPLOYEES70-7749,EMPLOYEES70-4698,1.0
EMPLOYEES70-775,EMPLOYEES30-11210,1.0
EMPLOYEES70-7750,EMPLOYEES70-3227,1.0
EMPLOYEES70-7751,EMPLOYEES70-7595,1.0
EMPLOYEES70-7752,EMPLOYEES70-9922,1.0
EMPLOYEES70-7753,EMPLOYEES70-10356,1.0
EMPLOYEES70-7754,EMPLOYEES70-4084,1.0
EMPLOYEES70-7755,EMPLOYEES30-14147,1.0
EMPLOYEES70-7756,EMPLOYEES70-5022,1.0
EMPLOYEES70-7757,EMPLOYEES70-10022,1.0
EMPLOYEES70-7758,EMPLOYEES30-14222,1.0
EMPLOYEES70-7759,EMPLOYEES70-7496,1.0
EMPLOYEES70-776,EMPLOYEES30-14791,1.0
EMPLOYEES70-7760,EMPLOYEES70-9954,1.0
EMPLOYEES70-7761,EMPLOYEES70-10181,1.0
EMPLOYEES70-7762,EMPLOYEES70-8765,1.0
EMPLOYEES70-7763,EMPLOYEES30-11712,1.0
EMPLOYEES70-7764,EMPLOYEES70-1725,1.0
EMPLOYEES70-7765,EMPLOYEES70-4294,1.0
EMPLOYEES70-7766,EMPLOYEES70-574,1.0
EMPLOYEES70-7767,EMPLOYEES30-13398,1.0
EMPLOYEES70-7768,EMPLOYEES70-8569,1.0
EMPLOYEES70-7769,EMPLOYEES30-13131,1.0
EMPLOYEES70-777,EMPLOYEES70-1321,1.0
EMPLOYEES70-7770,EMPLOYEES70-9718,1.0
EMPLOYEES70-7771,EMPLOYEES70-6002,1.0
EMPLOYEES70-7773,EMPLOYEES30-11883,1.0
EMPLOYEES70-7774,EMPLOYEES70-7858,1.0
EMPLOYEES70-7775,EMPLOYEES70-8175,1.0
EMPLOYEES70-7776,EMPLOYEES70-2413,1.0
EMPLOYEES70-7777,EMPLOYEES70-4225,1.0
EMPLOYEES70-7778,EMPLOYEES30-13959,1.0
EMPLOYEES70-7779,EMPLOYEES70-4593,1.0
EMPLOYEES70-778,EMPLOYEES30-14535,1.0
EMPLOYEES70-7780,EMPLOYEES70-5699,1.0
EMPLOYEES70-7781,EMPLOYEES30-14379,1.0
EMPLOYEES70-7782,EMPLOYEES30-14431,1.0
EMPLOYEES70-7783,EMPLOYEES70-82,1.0
EMPLOYEES70-7784,EMPLOYEES70-4427,1.0
EMPLOYEES70-7785,EMPLOYEES30-11830,1.0
EMPLOYEES70-7786,EMPLOYEES70-6252,1.0
EMPLOYEES70-7787,EMPLOYEES30-13383,1.0
EMPLOYEES70-7788,EMPLOYEES70-7273,1.0
EMPLOYEES70-7789,EMPLOYEES70-9437,1.0
EMPLOYEES70-779,EMPLOYEES70-137,1.0
EMPLOYEES70-7790,EMPLOYEES70-7384,1.0
EMPLOYEES70-7791,EMPLOYEES30-11150,1.0
EMPLOYEES70-7793,EMPLOYEES30-11336,1.0
EMPLOYEES70-7794,EMPLOYEES30-13356,1.0
EMPLOYEES70-7795,EMPLOYEES70-3659,1.0
EMPLOYEES70-7796,EMPLOYEES70-3021,1.0
EMPLOYEES70-7797,EMPLOYEES70-9595,1.0
EMPLOYEES70-7798,EMPLOYEES70-3298,1.0
EMPLOYEES70-7799,EMPLOYEES70-8530,1.0
EMPLOYEES70-78,EMPLOYEES30-12712,1.0
EMPLOYEES70-780,EMPLOYEES70-143,1.0
EMPLOYEES70-7800,EMPLOYEES70-4091,1.0
EMPLOYEES70-7801,EMPLOYEES30-12955,1.0
EMPLOYEES70-7802,EMPLOYEES30-11983,1.0
EMPLOYEES70-7803,EMPLOYEES70-8514,1.0
EMPLOYEES70-7804,EMPLOYEES70-1789,1.0
EMPLOYEES70-7805,EMPLOYEES70-2739,1.0
EMPLOYEES70-7806,EMPLOYEES70-5643,1.0
EMPLOYEES70-7807,EMPLOYEES70-10327,1.0
EMPLOYEES70-7808,EMPLOYEES70-4181,1.0
EMPLOYEES70-7809,EMPLOYEES70-5030,1.0
EMPLOYEES70-781,EMPLOYEES30-12052,1.0
EMPLOYEES70-7810,EMPLOYEES30-12658,1.0
EMPLOYEES70-7811,EMPLOYEES30-13984,1.0
EMPLOYEES70-7812,EMPLOYEES30-11412,1.0
EMPLOYEES70-7813,EMPLOYEES70-10438,1.0
EMPLOYEES70-7814,EMPLOYEES70-4187,1.0
EMPLOYEES70-7815,EMPLOYEES30-10930,1.0
EMPLOYEES70-7816,EMPLOYEES70-3401,1.0
EMPLOYEES70-7818,EMPLOYEES30-13611,1.0
EMPLOYEES70-7819,EMPLOYEES70-3308,1.0
EMPLOYEES70-782,EMPLOYEES30-14948,1.0
EMPLOYEES70-7820,EMPLOYEES70-8109,1.0
EMPLOYEES70-7821,EMPLOYEES70-5336,1.0
EMPLOYEES70-7822,EMPLOYEES30-13585,1.0
EMPLOYEES70-7823,EMPLOYEES70-2811,1.0
EMPLOYEES70-7824,EMPLOYEES70-3813,1.0
EMPLOYEES70-7825,EMPLOYEES70-9578,1.0
EMPLOYEES70-7826,EMPLOYEES70-2951,1.0
EMPLOYEES70-7827,EMPLOYEES70-2121,1.0
EMPLOYEES70-7828,EMPLOYEES70-3090,1.0
EMPLOYEES70-7829,EMPLOYEES70-8156,1.0
EMPLOYEES70-783,EMPLOYEES30-11618,1.0
