EMPLOYEE1,EMPLOYEE2,similarity
EMPLOYEES6496,EMPLOYEES5300,1.0
EMPLOYEES6497,EMPLOYEES1404,1.0
EMPLOYEES6498,EMPLOYEES11329,1.0
EMPLOYEES6499,EMPLOYEES2091,1.0
EMPLOYEES65,EMPLOYEES1583,1.0
EMPLOYEES650,EMPLOYEES7913,1.0
EMPLOYEES6500,EMPLOYEES2703,1.0
EMPLOYEES6501,EMPLOYEES1943,1.0
EMPLOYEES6502,EMPLOYEES206,1.0
EMPLOYEES6503,EMPLOYEES9587,1.0
EMPLOYEES6504,EMPLOYEES5742,1.0
EMPLOYEES6505,EMPLOYEES10383,1.0
EMPLOYEES6506,EMPLOYEES4615,1.0
EMPLOYEES6507,EMPLOYEES3766,1.0
EMPLOYEES6508,EMPLOYEES3651,1.0
EMPLOYEES6509,EMPLOYEES14172,1.0
EMPLOYEES651,EMPLOYEES14102,1.0
EMPLOYEES6510,EMPLOYEES9324,1.0
EMPLOYEES6511,EMPLOYEES4088,1.0
EMPLOYEES6512,EMPLOYEES4487,1.0
EMPLOYEES6513,EMPLOYEES5650,1.0
EMPLOYEES6514,EMPLOYEES5685,1.0
EMPLOYEES6515,EMPLOYEES7593,1.0
EMPLOYEES6516,EMPLOYEES2908,1.0
EMPLOYEES6517,EMPLOYEES9021,1.0
EMPLOYEES6518,EMPLOYEES9088,1.0
EMPLOYEES6519,EMPLOYEES5779,1.0
EMPLOYEES652,EMPLOYEES468,1.0
EMPLOYEES6520,EMPLOYEES4246,1.0
EMPLOYEES6521,EMPLOYEES8792,1.0
EMPLOYEES6522,EMPLOYEES7264,1.0
EMPLOYEES6523,EMPLOYEES5361,1.0
EMPLOYEES6524,EMPLOYEES7980,1.0
EMPLOYEES6525,EMPLOYEES8274,1.0
EMPLOYEES6526,EMPLOYEES4741,1.0
EMPLOYEES6527,EMPLOYEES1623,1.0
EMPLOYEES6528,EMPLOYEES5199,1.0
EMPLOYEES6529,EMPLOYEES9332,1.0
EMPLOYEES653,EMPLOYEES951,1.0
EMPLOYEES6530,EMPLOYEES10014,1.0
EMPLOYEES6531,EMPLOYEES6324,1.0
EMPLOYEES6532,EMPLOYEES13001,1.0
EMPLOYEES6533,EMPLOYEES8151,1.0
EMPLOYEES6534,EMPLOYEES8330,1.0
EMPLOYEES6535,EMPLOYEES5265,1.0
EMPLOYEES6536,EMPLOYEES13971,1.0
EMPLOYEES6537,EMPLOYEES11379,1.0
EMPLOYEES6538,EMPLOYEES3978,1.0
EMPLOYEES6539,EMPLOYEES7268,1.0
EMPLOYEES654,EMPLOYEES12641,1.0
EMPLOYEES6540,EMPLOYEES8649,1.0
EMPLOYEES6541,EMPLOYEES5275,1.0
EMPLOYEES6542,EMPLOYEES13185,1.0
EMPLOYEES6543,EMPLOYEES8471,1.0
EMPLOYEES6544,EMPLOYEES2067,1.0
EMPLOYEES6545,EMPLOYEES13132,1.0
EMPLOYEES6546,EMPLOYEES7497,1.0
EMPLOYEES6547,EMPLOYEES8193,1.0
EMPLOYEES6548,EMPLOYEES8518,1.0
EMPLOYEES6549,EMPLOYEES4693,1.0
EMPLOYEES655,EMPLOYEES14693,1.0
EMPLOYEES6550,EMPLOYEES5349,1.0
EMPLOYEES6551,EMPLOYEES9354,1.0
EMPLOYEES6552,EMPLOYEES4494,1.0
EMPLOYEES6553,EMPLOYEES6667,1.0
EMPLOYEES6554,EMPLOYEES14028,1.0
EMPLOYEES6555,EMPLOYEES5284,1.0
EMPLOYEES6556,EMPLOYEES12864,1.0
EMPLOYEES6557,EMPLOYEES9172,1.0
EMPLOYEES6558,EMPLOYEES11187,1.0
EMPLOYEES6559,EMPLOYEES5002,1.0
EMPLOYEES656,EMPLOYEES14754,1.0
EMPLOYEES6560,EMPLOYEES11642,1.0
EMPLOYEES6561,EMPLOYEES8819,1.0
EMPLOYEES6562,EMPLOYEES10184,1.0
EMPLOYEES6563,EMPLOYEES6212,1.0
EMPLOYEES6564,EMPLOYEES9984,1.0
EMPLOYEES6565,EMPLOYEES3423,1.0
EMPLOYEES6566,EMPLOYEES5431,1.0
EMPLOYEES6567,EMPLOYEES3376,1.0
EMPLOYEES6568,EMPLOYEES10496,1.0
EMPLOYEES6569,EMPLOYEES6305,1.0
EMPLOYEES657,EMPLOYEES3508,1.0
EMPLOYEES6570,EMPLOYEES11361,1.0
EMPLOYEES6571,EMPLOYEES8996,1.0
EMPLOYEES6572,EMPLOYEES8056,1.0
EMPLOYEES6573,EMPLOYEES217,1.0
EMPLOYEES6574,EMPLOYEES9545,1.0
EMPLOYEES6575,EMPLOYEES13009,1.0
EMPLOYEES6576,EMPLOYEES7691,1.0
EMPLOYEES6577,EMPLOYEES9086,1.0
EMPLOYEES6578,EMPLOYEES9020,1.0
EMPLOYEES6579,EMPLOYEES6036,1.0
EMPLOYEES658,EMPLOYEES1067,1.0
EMPLOYEES6580,EMPLOYEES8770,1.0
EMPLOYEES6581,EMPLOYEES8813,1.0
EMPLOYEES6582,EMPLOYEES6148,1.0
EMPLOYEES6583,EMPLOYEES12956,1.0
EMPLOYEES6584,EMPLOYEES5177,1.0
EMPLOYEES6585,EMPLOYEES9351,1.0
EMPLOYEES6586,EMPLOYEES10590,1.0
EMPLOYEES6587,EMPLOYEES5796,1.0
EMPLOYEES6588,EMPLOYEES3118,1.0
EMPLOYEES659,EMPLOYEES14507,1.0
EMPLOYEES6590,EMPLOYEES4649,1.0
EMPLOYEES6591,EMPLOYEES13165,1.0
EMPLOYEES6592,EMPLOYEES463,1.0
EMPLOYEES6593,EMPLOYEES14473,1.0
EMPLOYEES6594,EMPLOYEES4207,1.0
EMPLOYEES6595,EMPLOYEES3018,1.0
EMPLOYEES6596,EMPLOYEES6659,1.0
EMPLOYEES6597,EMPLOYEES3861,1.0
EMPLOYEES6598,EMPLOYEES12579,1.0
EMPLOYEES6599,EMPLOYEES11279,1.0
EMPLOYEES66,EMPLOYEES1043,1.0
EMPLOYEES660,EMPLOYEES11475,1.0
EMPLOYEES6600,EMPLOYEES8888,1.0
EMPLOYEES6601,EMPLOYEES14328,1.0
EMPLOYEES6602,EMPLOYEES8161,1.0
EMPLOYEES6603,EMPLOYEES6248,1.0
EMPLOYEES6604,EMPLOYEES9622,1.0
EMPLOYEES6605,EMPLOYEES14199,1.0
EMPLOYEES6606,EMPLOYEES5771,1.0
EMPLOYEES6607,EMPLOYEES2519,1.0
EMPLOYEES6608,EMPLOYEES6830,1.0
EMPLOYEES6609,EMPLOYEES13696,1.0
EMPLOYEES661,EMPLOYEES330,1.0
EMPLOYEES6610,EMPLOYEES1198,1.0
EMPLOYEES6611,EMPLOYEES5709,1.0
EMPLOYEES6612,EMPLOYEES7359,1.0
EMPLOYEES6613,EMPLOYEES5367,1.0
EMPLOYEES6614,EMPLOYEES8753,1.0
EMPLOYEES6615,EMPLOYEES2881,1.0
EMPLOYEES6616,EMPLOYEES7337,1.0
EMPLOYEES6617,EMPLOYEES6860,1.0
EMPLOYEES6618,EMPLOYEES3317,1.0
EMPLOYEES6619,EMPLOYEES10289,1.0
EMPLOYEES662,EMPLOYEES12576,1.0
EMPLOYEES6620,EMPLOYEES3347,1.0
EMPLOYEES6621,EMPLOYEES11411,1.0
EMPLOYEES6622,EMPLOYEES5349,1.0
EMPLOYEES6623,EMPLOYEES1475,1.0
EMPLOYEES6624,EMPLOYEES10362,1.0
EMPLOYEES6625,EMPLOYEES6672,1.0
EMPLOYEES6626,EMPLOYEES11897,1.0
EMPLOYEES6627,EMPLOYEES1933,1.0
EMPLOYEES6628,EMPLOYEES3636,1.0
EMPLOYEES6629,EMPLOYEES6337,1.0
EMPLOYEES663,EMPLOYEES2562,1.0
EMPLOYEES6630,EMPLOYEES11761,1.0
EMPLOYEES6631,EMPLOYEES3030,1.0
EMPLOYEES6632,EMPLOYEES5861,1.0
EMPLOYEES6633,EMPLOYEES11552,1.0
EMPLOYEES6634,EMPLOYEES3775,1.0
EMPLOYEES6635,EMPLOYEES1622,1.0
EMPLOYEES6636,EMPLOYEES14284,1.0
EMPLOYEES6637,EMPLOYEES11585,1.0
EMPLOYEES6638,EMPLOYEES9661,1.0
EMPLOYEES6639,EMPLOYEES1176,1.0
EMPLOYEES664,EMPLOYEES14266,1.0
EMPLOYEES6640,EMPLOYEES13819,1.0
EMPLOYEES6641,EMPLOYEES2908,1.0
EMPLOYEES6642,EMPLOYEES3721,1.0
EMPLOYEES6643,EMPLOYEES10911,1.0
EMPLOYEES6644,EMPLOYEES4015,1.0
EMPLOYEES6645,EMPLOYEES8046,1.0
EMPLOYEES6646,EMPLOYEES11697,1.0
EMPLOYEES6647,EMPLOYEES13270,1.0
EMPLOYEES6648,EMPLOYEES8952,1.0
EMPLOYEES6649,EMPLOYEES13907,1.0
EMPLOYEES665,EMPLOYEES14804,1.0
EMPLOYEES6650,EMPLOYEES12656,1.0
EMPLOYEES6651,EMPLOYEES10360,1.0
EMPLOYEES6652,EMPLOYEES200,1.0
EMPLOYEES6653,EMPLOYEES9831,1.0
EMPLOYEES6654,EMPLOYEES7089,1.0
EMPLOYEES6655,EMPLOYEES2537,1.0
EMPLOYEES6656,EMPLOYEES13804,1.0
EMPLOYEES6657,EMPLOYEES12856,1.0
EMPLOYEES6658,EMPLOYEES7787,1.0
EMPLOYEES6659,EMPLOYEES11219,1.0
EMPLOYEES666,EMPLOYEES11510,1.0
EMPLOYEES6660,EMPLOYEES4873,1.0
EMPLOYEES6661,EMPLOYEES7543,1.0
EMPLOYEES6662,EMPLOYEES11339,1.0
EMPLOYEES6663,EMPLOYEES6377,1.0
EMPLOYEES6664,EMPLOYEES11525,1.0
EMPLOYEES6665,EMPLOYEES12920,1.0
EMPLOYEES6666,EMPLOYEES3624,1.0
EMPLOYEES6667,EMPLOYEES6553,1.0
EMPLOYEES6668,EMPLOYEES377,1.0
EMPLOYEES6669,EMPLOYEES11048,1.0
EMPLOYEES667,EMPLOYEES1037,1.0
EMPLOYEES6670,EMPLOYEES5979,1.0
EMPLOYEES6671,EMPLOYEES14456,1.0
EMPLOYEES6672,EMPLOYEES6625,1.0
EMPLOYEES6673,EMPLOYEES10284,1.0
EMPLOYEES6674,EMPLOYEES2023,1.0
EMPLOYEES6675,EMPLOYEES4093,1.0
EMPLOYEES6676,EMPLOYEES237,1.0
EMPLOYEES6677,EMPLOYEES13089,1.0
EMPLOYEES6678,EMPLOYEES4862,1.0
EMPLOYEES6679,EMPLOYEES6421,1.0
EMPLOYEES668,EMPLOYEES12782,1.0
EMPLOYEES6680,EMPLOYEES7569,1.0
EMPLOYEES6681,EMPLOYEES9943,1.0
EMPLOYEES6682,EMPLOYEES3442,1.0
EMPLOYEES6683,EMPLOYEES13119,1.0
EMPLOYEES6684,EMPLOYEES13485,1.0
EMPLOYEES6685,EMPLOYEES10085,1.0
EMPLOYEES6686,EMPLOYEES3050,1.0
EMPLOYEES6687,EMPLOYEES4046,1.0
EMPLOYEES6688,EMPLOYEES2021,1.0
EMPLOYEES6689,EMPLOYEES8848,1.0
EMPLOYEES669,EMPLOYEES12489,1.0
EMPLOYEES6690,EMPLOYEES2949,1.0
EMPLOYEES6691,EMPLOYEES3768,1.0
EMPLOYEES6692,EMPLOYEES2613,1.0
EMPLOYEES6693,EMPLOYEES2767,1.0
EMPLOYEES6694,EMPLOYEES6938,1.0
EMPLOYEES6695,EMPLOYEES2696,1.0
EMPLOYEES6696,EMPLOYEES4265,1.0
EMPLOYEES6697,EMPLOYEES13057,1.0
EMPLOYEES6698,EMPLOYEES7747,1.0
EMPLOYEES6699,EMPLOYEES14695,1.0
EMPLOYEES67,EMPLOYEES1785,1.0
EMPLOYEES670,EMPLOYEES5668,1.0
EMPLOYEES6700,EMPLOYEES11765,1.0
EMPLOYEES6701,EMPLOYEES13897,1.0
EMPLOYEES6702,EMPLOYEES11025,1.0
EMPLOYEES6703,EMPLOYEES2194,1.0
EMPLOYEES6704,EMPLOYEES1336,1.0
EMPLOYEES6705,EMPLOYEES13926,1.0
EMPLOYEES6706,EMPLOYEES6305,1.0
EMPLOYEES6707,EMPLOYEES14586,1.0
EMPLOYEES6708,EMPLOYEES1571,1.0
EMPLOYEES6709,EMPLOYEES4072,1.0
EMPLOYEES671,EMPLOYEES744,1.0
EMPLOYEES6710,EMPLOYEES1060,1.0
EMPLOYEES6711,EMPLOYEES3479,1.0
EMPLOYEES6712,EMPLOYEES5674,1.0
EMPLOYEES6713,EMPLOYEES10322,1.0
EMPLOYEES6714,EMPLOYEES14718,1.0
EMPLOYEES6715,EMPLOYEES10768,1.0
EMPLOYEES6716,EMPLOYEES13842,1.0
EMPLOYEES6717,EMPLOYEES6108,1.0
EMPLOYEES6718,EMPLOYEES1350,1.0
EMPLOYEES6719,EMPLOYEES13490,1.0
EMPLOYEES672,EMPLOYEES39,1.0
EMPLOYEES6720,EMPLOYEES1761,1.0
EMPLOYEES6721,EMPLOYEES11176,1.0
EMPLOYEES6722,EMPLOYEES14119,1.0
EMPLOYEES6723,EMPLOYEES9349,1.0
EMPLOYEES6724,EMPLOYEES13261,1.0
EMPLOYEES6725,EMPLOYEES4799,1.0
EMPLOYEES6726,EMPLOYEES3197,1.0
EMPLOYEES6727,EMPLOYEES13505,1.0
EMPLOYEES6728,EMPLOYEES9738,1.0
EMPLOYEES6729,EMPLOYEES8216,1.0
EMPLOYEES673,EMPLOYEES1302,1.0
EMPLOYEES6730,EMPLOYEES1083,1.0
EMPLOYEES6731,EMPLOYEES6201,1.0
EMPLOYEES6732,EMPLOYEES4570,1.0
EMPLOYEES6733,EMPLOYEES877,1.0
EMPLOYEES6734,EMPLOYEES7503,1.0
EMPLOYEES6735,EMPLOYEES10173,1.0
EMPLOYEES6737,EMPLOYEES7380,1.0
EMPLOYEES6738,EMPLOYEES11035,1.0
EMPLOYEES6739,EMPLOYEES5224,1.0
EMPLOYEES674,EMPLOYEES96,1.0
EMPLOYEES6740,EMPLOYEES3459,1.0
EMPLOYEES6741,EMPLOYEES14079,1.0
EMPLOYEES6743,EMPLOYEES6077,1.0
EMPLOYEES6744,EMPLOYEES4175,1.0
EMPLOYEES6745,EMPLOYEES4737,1.0
EMPLOYEES6746,EMPLOYEES8846,1.0
EMPLOYEES6747,EMPLOYEES11178,1.0
EMPLOYEES6748,EMPLOYEES9827,1.0
EMPLOYEES6749,EMPLOYEES7989,1.0
EMPLOYEES675,EMPLOYEES14859,1.0
EMPLOYEES6750,EMPLOYEES10609,1.0
EMPLOYEES6751,EMPLOYEES8791,1.0
EMPLOYEES6752,EMPLOYEES3448,1.0
EMPLOYEES6753,EMPLOYEES8658,1.0
EMPLOYEES6754,EMPLOYEES7966,1.0
EMPLOYEES6755,EMPLOYEES8351,1.0
EMPLOYEES6756,EMPLOYEES11153,1.0
EMPLOYEES6757,EMPLOYEES1039,1.0
EMPLOYEES6758,EMPLOYEES10770,1.0
EMPLOYEES6759,EMPLOYEES3163,1.0
EMPLOYEES676,EMPLOYEES12545,1.0
EMPLOYEES6760,EMPLOYEES1687,1.0
EMPLOYEES6761,EMPLOYEES10285,1.0
EMPLOYEES6762,EMPLOYEES6231,1.0
EMPLOYEES6763,EMPLOYEES3696,1.0
EMPLOYEES6764,EMPLOYEES14674,1.0
EMPLOYEES6765,EMPLOYEES9113,1.0
EMPLOYEES6766,EMPLOYEES11566,1.0
EMPLOYEES6767,EMPLOYEES6445,1.0
EMPLOYEES6768,EMPLOYEES13869,1.0
EMPLOYEES6769,EMPLOYEES10757,1.0
EMPLOYEES677,EMPLOYEES14704,1.0
EMPLOYEES6770,EMPLOYEES3260,1.0
EMPLOYEES6771,EMPLOYEES9588,1.0
EMPLOYEES6772,EMPLOYEES4481,1.0
EMPLOYEES6773,EMPLOYEES1836,1.0
EMPLOYEES6774,EMPLOYEES4685,1.0
EMPLOYEES6775,EMPLOYEES11236,1.0
EMPLOYEES6776,EMPLOYEES218,1.0
EMPLOYEES6777,EMPLOYEES6732,1.0
EMPLOYEES6778,EMPLOYEES4422,1.0
EMPLOYEES6779,EMPLOYEES13989,1.0
EMPLOYEES678,EMPLOYEES1586,1.0
EMPLOYEES6781,EMPLOYEES13547,1.0
EMPLOYEES6782,EMPLOYEES720,1.0
EMPLOYEES6783,EMPLOYEES5440,1.0
EMPLOYEES6785,EMPLOYEES4517,1.0
EMPLOYEES6786,EMPLOYEES2136,1.0
EMPLOYEES6787,EMPLOYEES4603,1.0
EMPLOYEES6788,EMPLOYEES12930,1.0
EMPLOYEES6789,EMPLOYEES8129,1.0
EMPLOYEES679,EMPLOYEES11708,1.0
EMPLOYEES6790,EMPLOYEES11230,1.0
EMPLOYEES6791,EMPLOYEES13246,1.0
EMPLOYEES6792,EMPLOYEES3702,1.0
EMPLOYEES6793,EMPLOYEES7225,1.0
EMPLOYEES6794,EMPLOYEES10115,1.0
EMPLOYEES6795,EMPLOYEES7483,1.0
EMPLOYEES6796,EMPLOYEES5120,1.0
EMPLOYEES6797,EMPLOYEES10635,1.0
EMPLOYEES6798,EMPLOYEES4770,1.0
EMPLOYEES6799,EMPLOYEES520,1.0
EMPLOYEES68,EMPLOYEES11977,1.0
EMPLOYEES680,EMPLOYEES10370,1.0
EMPLOYEES6800,EMPLOYEES9776,1.0
EMPLOYEES6801,EMPLOYEES7159,1.0
EMPLOYEES6802,EMPLOYEES13699,1.0
EMPLOYEES6803,EMPLOYEES5023,1.0
EMPLOYEES6805,EMPLOYEES13315,1.0
EMPLOYEES6806,EMPLOYEES1051,1.0
EMPLOYEES6807,EMPLOYEES9804,1.0
EMPLOYEES6808,EMPLOYEES3290,1.0
EMPLOYEES6809,EMPLOYEES8731,1.0
EMPLOYEES681,EMPLOYEES12564,1.0
EMPLOYEES6810,EMPLOYEES4735,1.0
EMPLOYEES6811,EMPLOYEES10148,1.0
EMPLOYEES6813,EMPLOYEES2913,1.0
EMPLOYEES6814,EMPLOYEES10113,1.0
EMPLOYEES6815,EMPLOYEES11610,1.0
EMPLOYEES6816,EMPLOYEES10851,1.0
EMPLOYEES6817,EMPLOYEES3095,1.0
EMPLOYEES6818,EMPLOYEES6323,1.0
EMPLOYEES6819,EMPLOYEES10012,1.0
EMPLOYEES682,EMPLOYEES1520,1.0
EMPLOYEES6820,EMPLOYEES5364,1.0
EMPLOYEES6821,EMPLOYEES3241,1.0
EMPLOYEES6822,EMPLOYEES8474,1.0
EMPLOYEES6823,EMPLOYEES4473,1.0
EMPLOYEES6824,EMPLOYEES2776,1.0
EMPLOYEES6825,EMPLOYEES6904,1.0
EMPLOYEES6826,EMPLOYEES10222,1.0
EMPLOYEES6827,EMPLOYEES395,1.0
EMPLOYEES6828,EMPLOYEES6920,1.0
EMPLOYEES683,EMPLOYEES14811,1.0
EMPLOYEES6830,EMPLOYEES6608,1.0
EMPLOYEES6831,EMPLOYEES2934,1.0
EMPLOYEES6832,EMPLOYEES7214,1.0
EMPLOYEES6833,EMPLOYEES4356,1.0
EMPLOYEES6834,EMPLOYEES10441,1.0
EMPLOYEES6835,EMPLOYEES10695,1.0
EMPLOYEES6836,EMPLOYEES8844,1.0
EMPLOYEES6837,EMPLOYEES5244,1.0
EMPLOYEES6838,EMPLOYEES5337,1.0
EMPLOYEES6839,EMPLOYEES11445,1.0
EMPLOYEES684,EMPLOYEES5080,1.0
EMPLOYEES6840,EMPLOYEES13986,1.0
EMPLOYEES6841,EMPLOYEES7119,1.0
EMPLOYEES6842,EMPLOYEES14988,1.0
EMPLOYEES6843,EMPLOYEES13922,1.0
EMPLOYEES6844,EMPLOYEES3936,1.0
EMPLOYEES6845,EMPLOYEES14994,1.0
EMPLOYEES6846,EMPLOYEES2676,1.0
EMPLOYEES6847,EMPLOYEES13980,1.0
EMPLOYEES6848,EMPLOYEES3717,1.0
EMPLOYEES6849,EMPLOYEES5935,1.0
EMPLOYEES685,EMPLOYEES3987,1.0
EMPLOYEES6850,EMPLOYEES8880,1.0
EMPLOYEES6851,EMPLOYEES7884,1.0
EMPLOYEES6852,EMPLOYEES5503,1.0
EMPLOYEES6853,EMPLOYEES14046,1.0
EMPLOYEES6854,EMPLOYEES1022,1.0
EMPLOYEES6855,EMPLOYEES1596,1.0
EMPLOYEES6856,EMPLOYEES14613,1.0
EMPLOYEES6857,EMPLOYEES5415,1.0
EMPLOYEES6858,EMPLOYEES10766,1.0
EMPLOYEES6859,EMPLOYEES5208,1.0
EMPLOYEES686,EMPLOYEES8013,1.0
EMPLOYEES6860,EMPLOYEES6617,1.0
EMPLOYEES6861,EMPLOYEES10933,1.0
EMPLOYEES6862,EMPLOYEES11622,1.0
EMPLOYEES6863,EMPLOYEES5677,1.0
EMPLOYEES6864,EMPLOYEES10881,1.0
EMPLOYEES6865,EMPLOYEES3618,1.0
EMPLOYEES6866,EMPLOYEES8371,1.0
EMPLOYEES6867,EMPLOYEES3068,1.0
EMPLOYEES6868,EMPLOYEES6289,1.0
EMPLOYEES6869,EMPLOYEES7412,1.0
EMPLOYEES687,EMPLOYEES1458,1.0
EMPLOYEES6871,EMPLOYEES14185,1.0
EMPLOYEES6872,EMPLOYEES5009,1.0
EMPLOYEES6873,EMPLOYEES6726,1.0
EMPLOYEES6874,EMPLOYEES300,1.0
EMPLOYEES6875,EMPLOYEES14169,1.0
EMPLOYEES6876,EMPLOYEES2307,1.0
EMPLOYEES6877,EMPLOYEES13955,1.0
EMPLOYEES6878,EMPLOYEES13662,1.0
EMPLOYEES6879,EMPLOYEES5804,1.0
EMPLOYEES688,EMPLOYEES1964,1.0
EMPLOYEES6880,EMPLOYEES749,1.0
EMPLOYEES6881,EMPLOYEES4849,1.0
EMPLOYEES6882,EMPLOYEES5728,1.0
EMPLOYEES6883,EMPLOYEES9793,1.0
EMPLOYEES6884,EMPLOYEES13637,1.0
EMPLOYEES6885,EMPLOYEES2817,1.0
EMPLOYEES6886,EMPLOYEES10432,1.0
EMPLOYEES6887,EMPLOYEES5303,1.0
EMPLOYEES6888,EMPLOYEES2789,1.0
EMPLOYEES6889,EMPLOYEES4844,1.0
EMPLOYEES689,EMPLOYEES14919,1.0
EMPLOYEES6890,EMPLOYEES12904,1.0
EMPLOYEES6891,EMPLOYEES9029,1.0
EMPLOYEES6892,EMPLOYEES7939,1.0
EMPLOYEES6893,EMPLOYEES11417,1.0
EMPLOYEES6894,EMPLOYEES1623,1.0
EMPLOYEES6895,EMPLOYEES13480,1.0
EMPLOYEES6896,EMPLOYEES5878,1.0
EMPLOYEES6897,EMPLOYEES4121,1.0
EMPLOYEES6898,EMPLOYEES2568,1.0
EMPLOYEES6899,EMPLOYEES5632,1.0
EMPLOYEES69,EMPLOYEES12147,1.0
EMPLOYEES690,EMPLOYEES872,1.0
EMPLOYEES6900,EMPLOYEES2581,1.0
EMPLOYEES6901,EMPLOYEES10917,1.0
EMPLOYEES6902,EMPLOYEES8412,1.0
EMPLOYEES6903,EMPLOYEES12259,1.0
EMPLOYEES6904,EMPLOYEES5408,1.0
EMPLOYEES6905,EMPLOYEES8337,1.0
EMPLOYEES6906,EMPLOYEES2597,1.0
EMPLOYEES6907,EMPLOYEES7381,1.0
EMPLOYEES6908,EMPLOYEES10957,1.0
EMPLOYEES6909,EMPLOYEES12525,1.0
EMPLOYEES691,EMPLOYEES385,1.0
EMPLOYEES6911,EMPLOYEES9678,1.0
EMPLOYEES6912,EMPLOYEES5770,1.0
EMPLOYEES6913,EMPLOYEES8766,1.0
EMPLOYEES6914,EMPLOYEES7992,1.0
EMPLOYEES6915,EMPLOYEES10303,1.0
EMPLOYEES6916,EMPLOYEES6544,1.0
EMPLOYEES6917,EMPLOYEES7304,1.0
EMPLOYEES6918,EMPLOYEES11250,1.0
EMPLOYEES6919,EMPLOYEES2852,1.0
EMPLOYEES692,EMPLOYEES8191,1.0
EMPLOYEES6920,EMPLOYEES6828,1.0
EMPLOYEES6921,EMPLOYEES8802,1.0
EMPLOYEES6922,EMPLOYEES2384,1.0
EMPLOYEES6923,EMPLOYEES235,1.0
EMPLOYEES6924,EMPLOYEES10115,1.0
EMPLOYEES6925,EMPLOYEES6443,1.0
EMPLOYEES6927,EMPLOYEES10669,1.0
EMPLOYEES6928,EMPLOYEES3772,1.0
EMPLOYEES6929,EMPLOYEES10463,1.0
EMPLOYEES693,EMPLOYEES7914,1.0
EMPLOYEES6930,EMPLOYEES6151,1.0
EMPLOYEES6931,EMPLOYEES7084,1.0
EMPLOYEES6932,EMPLOYEES4060,1.0
EMPLOYEES6933,EMPLOYEES3082,1.0
EMPLOYEES6934,EMPLOYEES9968,1.0
EMPLOYEES6935,EMPLOYEES6083,1.0
EMPLOYEES6936,EMPLOYEES13681,1.0
EMPLOYEES6937,EMPLOYEES3995,1.0
EMPLOYEES6938,EMPLOYEES6694,1.0
EMPLOYEES6939,EMPLOYEES9166,1.0
EMPLOYEES694,EMPLOYEES315,1.0
EMPLOYEES6940,EMPLOYEES5997,1.0
EMPLOYEES6941,EMPLOYEES11896,1.0
EMPLOYEES6942,EMPLOYEES9142,1.0
EMPLOYEES6943,EMPLOYEES12991,1.0
EMPLOYEES6944,EMPLOYEES4592,1.0
EMPLOYEES6945,EMPLOYEES12434,1.0
EMPLOYEES6946,EMPLOYEES5930,1.0
EMPLOYEES6947,EMPLOYEES13197,1.0
EMPLOYEES6948,EMPLOYEES10129,1.0
EMPLOYEES6949,EMPLOYEES12450,1.0
EMPLOYEES695,EMPLOYEES12844,1.0
EMPLOYEES6950,EMPLOYEES12292,1.0
EMPLOYEES6951,EMPLOYEES14350,1.0
EMPLOYEES6952,EMPLOYEES8480,1.0
EMPLOYEES6953,EMPLOYEES4639,1.0
EMPLOYEES6954,EMPLOYEES5365,1.0
EMPLOYEES6955,EMPLOYEES3694,1.0
EMPLOYEES6956,EMPLOYEES4590,1.0
EMPLOYEES6957,EMPLOYEES3692,1.0
EMPLOYEES6958,EMPLOYEES11318,1.0
EMPLOYEES6959,EMPLOYEES2649,1.0
EMPLOYEES696,EMPLOYEES2781,1.0
EMPLOYEES6960,EMPLOYEES7431,1.0
EMPLOYEES6961,EMPLOYEES11600,1.0
EMPLOYEES6962,EMPLOYEES13865,1.0
EMPLOYEES6963,EMPLOYEES11294,1.0
EMPLOYEES6964,EMPLOYEES2243,1.0
EMPLOYEES6965,EMPLOYEES1607,1.0
EMPLOYEES6966,EMPLOYEES3167,1.0
EMPLOYEES6967,EMPLOYEES6118,1.0
EMPLOYEES6968,EMPLOYEES13161,1.0
EMPLOYEES6969,EMPLOYEES6841,1.0
EMPLOYEES697,EMPLOYEES1834,1.0
EMPLOYEES6970,EMPLOYEES3059,1.0
EMPLOYEES6971,EMPLOYEES13811,1.0
EMPLOYEES6972,EMPLOYEES10558,1.0
EMPLOYEES6973,EMPLOYEES5249,1.0
EMPLOYEES6974,EMPLOYEES8610,1.0
EMPLOYEES6975,EMPLOYEES2069,1.0
EMPLOYEES6976,EMPLOYEES8881,1.0
EMPLOYEES6977,EMPLOYEES4965,1.0
EMPLOYEES6978,EMPLOYEES7943,1.0
EMPLOYEES6979,EMPLOYEES12464,1.0
EMPLOYEES698,EMPLOYEES76,1.0
EMPLOYEES6980,EMPLOYEES12404,1.0
EMPLOYEES6981,EMPLOYEES13006,1.0
EMPLOYEES6982,EMPLOYEES11335,1.0
EMPLOYEES6983,EMPLOYEES1216,1.0
EMPLOYEES6984,EMPLOYEES5198,1.0
EMPLOYEES6985,EMPLOYEES14416,1.0
EMPLOYEES6986,EMPLOYEES3978,1.0
EMPLOYEES6987,EMPLOYEES5357,1.0
EMPLOYEES6988,EMPLOYEES1891,1.0
EMPLOYEES6989,EMPLOYEES2272,1.0
EMPLOYEES699,EMPLOYEES12717,1.0
EMPLOYEES6990,EMPLOYEES2725,1.0
EMPLOYEES6991,EMPLOYEES13594,1.0
